Gasto_Vida,Gasto_Vehiculos,Gasto_Otros,Tipo_Familia,Tipo_Pareja,Tipo_Soltero,Educacion_Superior,Educacion_Media,Educacion_Baja,Poblacion_Empresario,Poblacion_Funcionario,Poblacion_Trabajador_Cualificado,Poblacion_Trabajador_No_Cualificado,Vivienda_Propiedad,Vivienda_Alquiler,Medico_Seguro_Privado,Medico_Seguridad_Social,Ingresos_Mas_De_40000,Ingresos_De_20000_Hasta_40000,Ingresos_Hasta_20000,Edad,Anio Alta,Sexo_Mujer,Productos_Vida_1,Productos_Vida_2,Productos_Vida_3,Productos_Vida_4,Productos_Vida_8,Productos_Vehiculos_1,Productos_Vehiculos_2,Productos_Vehiculos_3,Productos_Vehiculos_4,Productos_Vehiculos_5,Productos_Vehiculos_6,Productos_Vehiculos_7,Productos_Vehiculos_8,Productos_Vehiculos_10,Productos_Otros_1,Productos_Otros_2,Productos_Otros_3,Productos_Otros_4,Productos_Otros_5,Productos_Otros_6,Productos_Otros_7,Productos_Otros_8,Mes Alta_Agosto,Mes Alta_Diciembre,Mes Alta_Enero,Mes Alta_Febrero,Mes Alta_Julio,Mes Alta_Junio,Mes Alta_Marzo,Mes Alta_Mayo,Mes Alta_Noviembre,Mes Alta_Octubre,Mes Alta_Septiembre,Dia Semana_Jueves,Dia Semana_Lunes,Dia Semana_Martes,Dia Semana_Miércoles,Dia Semana_Sábado,Dia Semana_Viernes,CompraSeguro,Tipo Archivo
0.0,0.0,3915.2,51.6,29.86,18.54,0.0,21.24,78.76,0.0,0.0,37.06,62.95,73.62,26.38,19.66,80.34,0.0,0.0,100.0,70,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,2024.99,0.0,43.81,28.8,27.39,0.0,41.91,58.09,9.54,25.96,52.6,11.89,5.19,94.81,0.0,100.0,0.0,0.0,100.0,53,1990,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,2950.87,0.0,11.87,31.01,57.12,14.96,17.28,67.76,31.11,28.67,16.06,24.16,7.85,92.15,46.99,53.01,7.96,0.0,92.04,57,1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,1909.58,120.06,21.44,43.93,34.63,0.0,69.19,30.81,30.15,34.62,15.55,19.68,45.34,54.66,29.69,70.31,0.0,0.0,100.0,72,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,Entrenamiento
0.0,0.0,0.0,67.89,0.0,32.11,35.93,19.8,44.27,33.06,35.88,17.47,13.59,0.0,100.0,15.1,84.9,0.0,0.0,100.0,41,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,4538.22,0.0,44.55,55.45,0.0,52.95,39.38,7.67,11.45,72.78,9.21,6.57,91.2,8.8,56.24,43.76,0.0,2.31,97.69,35,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Entrenamiento
0.0,1363.69,100.34,9.42,57.77,32.81,17.1,66.35,16.55,4.67,49.23,10.84,35.26,0.0,100.0,41.28,58.72,0.0,0.0,100.0,36,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,3449.63,548.89,65.16,26.59,8.25,21.49,46.53,31.98,34.79,46.2,13.07,5.94,83.19,16.81,42.08,57.92,0.0,6.55,93.45,54,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,Entrenamiento
0.0,3457.77,808.99,53.44,46.56,0.0,0.0,46.22,53.78,0.0,41.15,0.0,58.85,100.0,0.0,0.0,100.0,0.0,0.0,100.0,42,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Entrenamiento
0.0,160.04,0.0,73.36,25.63,1.01,1.45,38.14,60.41,20.38,16.2,31.43,32.0,90.85,9.15,41.0,59.0,0.0,7.66,92.34,77,1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,0.0,46.56,39.46,13.98,15.74,32.84,51.43,16.79,22.04,31.07,30.1,69.93,30.07,15.21,84.79,6.99,6.87,86.14,78,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,900.19,71.48,28.52,0.0,0.0,73.8,26.2,32.21,14.04,0.0,53.75,100.0,0.0,33.88,66.12,0.0,18.46,81.54,64,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,876.35,0.0,25.64,74.36,0.0,15.88,84.12,0.0,21.01,78.99,0.0,0.0,100.0,0.0,20.08,79.92,0.0,0.0,100.0,72,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.49,59.51,0.0,27.04,28.18,44.79,57.49,42.51,70.07,29.93,0.0,0.0,100.0,59,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,530.32,17.68,52.3,30.02,4.05,49.68,46.27,39.11,19.58,19.94,21.37,46.89,53.11,26.98,73.02,0.0,16.4,83.6,59,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,556.67,114.22,85.11,14.89,0.0,26.63,26.36,47.02,26.39,28.21,33.06,12.35,0.0,100.0,34.31,65.69,0.0,14.22,85.78,42,2002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,5328.18,0.0,59.21,40.79,0.0,0.0,100.0,37.44,15.8,29.79,16.97,60.39,39.61,41.69,58.31,0.0,0.0,100.0,51,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,4107.9,114.21,66.36,33.64,0.0,39.37,30.71,29.92,14.49,8.59,7.69,69.23,100.0,0.0,46.4,53.6,39.85,20.41,39.73,66,1979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,3093.86,0.0,0.0,26.12,73.88,27.81,72.19,0.0,10.83,41.49,18.98,28.69,0.0,100.0,30.07,69.93,0.0,0.0,100.0,34,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,4616.1,0.0,93.73,0.0,6.27,0.0,0.0,100.0,29.9,24.17,4.37,41.56,0.0,100.0,41.82,58.18,0.0,0.0,100.0,60,1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,5484.33,516.81,19.85,80.15,0.0,42.94,57.06,0.0,72.68,27.32,0.0,0.0,100.0,0.0,72.57,27.43,0.0,0.0,100.0,58,1989,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,Entrenamiento
0.0,0.0,98.65,71.61,28.39,0.0,10.54,2.6,86.85,18.26,28.93,22.36,30.44,97.71,2.29,17.31,82.69,0.0,0.0,100.0,44,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,222.49,164.99,70.34,22.46,7.2,34.17,44.35,21.48,32.79,49.18,13.42,4.61,87.56,12.44,40.03,59.97,0.0,0.0,100.01,52,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
776.69,0.0,0.0,66.05,33.95,0.0,0.0,35.38,64.62,0.0,19.55,68.59,11.86,100.0,0.0,0.0,100.0,0.0,0.0,100.0,52,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,60.46,59.0,41.0,0.0,0.0,30.12,69.88,8.08,44.42,26.84,20.66,57.28,42.72,1.16,98.84,0.0,6.64,93.36,73,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,4425.67,0.0,65.72,14.77,19.51,4.64,28.6,66.76,0.0,36.01,20.64,43.35,19.39,80.61,0.0,100.0,0.0,0.0,100.0,48,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,126.74,23.06,27.26,49.68,4.6,53.77,41.63,11.24,3.71,28.41,56.65,100.0,0.0,59.47,40.53,1.04,0.95,98.01,41,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,531.18,78.92,21.08,0.0,42.46,46.49,11.06,28.61,51.72,16.09,3.58,100.0,0.0,59.18,40.82,0.0,0.0,100.0,68,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,Entrenamiento
0.0,484.14,0.0,68.45,31.55,0.0,38.22,26.18,35.6,0.0,100.0,0.0,0.0,100.0,0.0,44.94,55.06,23.78,21.84,54.38,55,1990,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,1577.45,168.38,72.58,19.01,8.41,18.45,16.33,65.22,37.61,19.83,36.3,6.26,59.57,40.43,22.42,77.58,6.21,0.0,93.79,58,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,137.04,0.0,59.26,40.74,0.0,0.0,26.47,73.53,0.0,0.0,45.98,54.02,0.0,100.0,0.0,100.0,0.0,0.0,100.0,69,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,Entrenamiento
0.0,2995.14,348.21,38.45,43.96,17.59,57.26,42.74,0.0,54.17,0.0,0.0,45.83,54.85,45.15,43.48,56.52,0.0,0.0,100.0,54,1990,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,4630.29,230.84,27.08,65.6,7.32,0.0,26.34,73.66,0.0,53.85,31.58,14.57,17.25,82.75,22.67,77.33,0.0,0.0,100.0,51,1993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,4953.68,364.41,38.99,46.99,14.02,34.61,43.26,22.13,71.37,12.01,6.65,9.97,85.9,14.1,75.16,24.84,0.0,35.96,64.04,59,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,114.72,14.26,68.55,17.19,13.77,41.82,44.41,35.41,24.98,29.58,10.04,32.47,67.53,25.89,74.11,0.0,44.24,55.76,68,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,Entrenamiento
0.0,2830.69,128.9,72.46,18.23,9.31,8.74,39.74,51.51,0.0,22.71,47.88,29.41,56.93,43.07,20.78,79.22,0.0,0.0,100.01,44,2000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,Entrenamiento
0.0,563.57,0.0,45.51,54.49,0.0,0.0,94.01,5.99,9.39,41.83,19.21,29.56,100.0,0.0,8.87,91.13,0.0,5.6,94.4,72,1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Entrenamiento
0.0,1964.0,0.0,0.0,16.08,83.92,20.45,13.31,66.23,8.54,19.42,0.0,72.04,0.0,100.0,6.1,93.9,0.0,0.0,100.0,37,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,3147.4,0.0,19.85,71.4,8.75,34.35,47.22,18.43,16.48,45.04,35.67,2.81,18.26,81.74,20.46,79.54,0.0,3.91,96.09,72,1973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,131.01,0.0,85.11,14.89,0.0,26.63,26.36,47.02,26.39,28.21,33.06,12.35,0.0,100.0,34.31,65.69,0.0,14.22,85.78,67,1977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,383.44,52.88,18.17,28.95,35.46,14.87,49.67,88.67,6.06,5.27,0.0,75.09,24.91,73.63,26.37,15.58,4.05,80.37,42,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,2465.72,271.9,100.0,0.0,0.0,0.0,42.76,57.24,0.0,69.13,30.87,0.0,79.32,20.68,30.79,69.21,0.0,0.0,100.0,51,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,137.39,76.81,2.33,20.87,0.0,20.73,79.27,0.0,27.71,72.29,0.0,58.66,41.34,4.82,95.18,0.0,0.0,100.0,68,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,142.15,0.0,18.15,36.71,45.15,0.0,54.52,45.48,0.0,84.87,0.0,15.13,12.1,87.9,0.0,100.0,0.0,0.0,100.0,45,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,5219.25,306.3,30.65,69.35,0.0,67.75,32.25,0.0,0.0,70.32,29.68,0.0,100.0,0.0,16.22,83.78,0.0,0.0,100.0,39,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,Entrenamiento
0.0,0.0,102.42,11.87,31.01,57.12,14.96,17.28,67.76,31.11,28.67,16.06,24.16,7.85,92.15,46.99,53.01,7.96,0.0,92.04,54,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,102.55,65.16,26.59,8.25,21.49,46.53,31.98,34.79,46.2,13.07,5.94,83.19,16.81,42.08,57.92,0.0,6.55,93.45,51,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,4730.12,0.0,0.0,11.86,88.14,4.14,42.25,53.61,41.02,38.99,5.41,14.58,0.0,100.0,0.0,100.0,0.0,0.0,99.99,76,1967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,118.28,0.0,54.96,45.04,0.0,0.0,28.12,71.88,32.44,21.65,33.9,12.02,83.76,16.24,0.0,100.0,0.0,0.0,100.0,70,1973,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,1009.89,0.0,87.12,12.88,0.0,15.13,8.45,76.42,21.05,5.22,4.07,69.66,57.5,42.5,20.61,79.39,0.0,0.0,100.0,36,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,3480.6,2354.2,39.96,29.8,30.23,12.48,12.88,74.65,13.25,13.16,47.74,25.84,54.37,45.63,14.41,85.59,0.0,0.0,100.01,41,2003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,2531.74,272.26,72.05,27.95,0.0,0.0,34.63,65.37,12.8,36.45,28.53,22.22,56.52,43.48,21.01,78.99,0.0,0.0,100.0,59,1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,0.0,9.31,32.73,57.96,41.31,34.25,24.44,32.58,36.3,4.11,27.01,14.09,85.91,43.72,56.28,12.85,17.46,69.68,62,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,1655.28,92.4,15.65,67.91,16.44,13.66,54.14,32.21,33.21,18.32,0.0,48.47,26.78,73.22,25.98,74.02,0.0,0.0,100.0,40,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,1103.45,445.31,39.9,58.33,1.76,6.98,64.45,28.57,3.09,51.04,27.0,18.87,81.35,18.65,30.34,69.66,0.0,0.0,100.0,61,1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,3503.31,312.4,53.1,28.89,18.0,33.12,37.46,29.42,38.49,40.57,1.09,19.85,66.67,33.33,30.42,69.58,4.25,15.39,80.36,54,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,0.0,25.66,41.99,32.35,0.0,20.34,79.66,4.22,1.74,0.0,94.04,100.0,0.0,88.45,11.55,0.0,0.0,100.01,38,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,141.87,41.27,41.62,17.11,6.34,31.59,62.07,10.02,35.39,33.97,20.61,41.4,58.6,5.56,94.44,5.98,2.79,91.23,51,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,0.0,48.78,48.17,3.05,0.0,47.72,52.28,7.07,46.54,20.53,25.87,100.0,0.0,32.87,67.13,0.0,0.0,100.0,41,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,29.66,66.65,16.92,16.43,0.0,45.36,54.64,0.0,47.3,47.2,5.5,93.28,6.72,8.82,91.18,0.0,44.02,55.98,73,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,0.0,65.11,21.86,13.03,16.29,41.45,42.27,23.31,29.4,22.43,24.86,98.88,1.12,30.73,69.27,0.0,3.71,96.29,63,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,951.0,55.76,44.24,0.0,17.2,41.9,40.9,0.0,43.03,0.0,56.97,46.33,53.67,19.79,80.21,0.0,0.0,100.0,41,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,3282.54,95.68,67.58,32.42,0.0,0.0,47.98,52.02,0.0,32.58,67.42,0.0,70.23,29.77,0.0,100.0,0.0,0.0,100.0,75,1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,0.0,25.39,33.98,40.63,7.03,33.69,59.28,22.37,32.56,16.61,28.46,35.81,64.19,2.62,97.38,0.0,0.0,100.0,46,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,1482.1,5027.22,52.34,28.54,19.12,2.66,20.39,76.95,8.31,22.96,1.26,67.48,95.89,4.11,12.46,87.54,0.0,0.0,100.0,67,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Entrenamiento
0.0,2942.21,0.0,5.91,62.53,31.56,13.47,44.87,41.66,41.13,19.8,2.23,36.84,74.64,25.36,43.37,56.63,0.0,13.5,86.49,40,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,4351.49,0.0,57.52,42.48,0.0,21.72,12.12,66.17,18.56,14.83,15.21,51.4,0.0,100.0,53.18,46.82,0.0,0.0,100.0,61,1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,937.44,190.79,7.82,17.29,74.89,41.29,43.69,15.02,7.63,58.95,7.57,25.85,0.0,100.0,40.32,59.68,0.0,0.0,99.99,36,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,418.36,33.46,42.22,24.32,35.84,33.5,30.66,56.41,9.02,4.11,30.45,66.42,33.58,15.23,84.77,40.62,8.97,50.41,68,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,2475.32,0.0,16.37,71.54,12.1,0.0,42.81,57.19,0.0,42.58,17.54,39.88,29.99,70.01,0.0,100.0,0.0,0.0,100.0,74,1972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,Entrenamiento
0.0,905.66,0.0,13.79,45.94,40.27,21.72,46.39,31.89,36.96,21.05,1.9,40.09,20.61,79.39,6.65,93.35,0.0,0.0,100.01,48,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,604.45,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,33.15,66.85,32.41,67.59,31.3,68.7,0.0,0.0,100.0,46,1997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
473.62,1748.19,162.67,26.26,41.19,32.55,0.0,45.28,54.72,0.0,53.89,46.11,0.0,16.85,83.15,0.0,100.0,0.0,0.0,100.0,40,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,59.87,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,53.27,46.73,0.0,0.0,100.0,37,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
